Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,1.0,37.0,Urban,69.0,None,True,Oil Heating,False,True,2023-04-28,Yellow,Denis,False,Good,Excellent,Excellent,Excellent,6.0,1.92,,Steel GCZUDC Window,206.3349
2.0,3.0,148.0,Rural,56.0,None,,Gas,False,False,2020-01-21,Green,,False,Excellent,Good,Excellent,Good,6.0,2.92,,4ZWLID Wood CB0,301.34751
4.0,5.0,145.0,Urban,40.0,Good,False,Gas,True,True,2020-03-22,Gray,,False,Excellent,Excellent,Excellent,Good,16.0,1.79,145.0,Q12 Wood 552C6,325.24004
1.0,1.0,40.0,Suburbann,70.0,Excellent,False,Oil Heating,True,True,2021-12-18,White,Denis,False,Good,Poor,Excellent,Excellent,46.0,2.43,67.2,EWX Steel RCDZG Window,185.54846
2.0,1.0,59.0,Urban,60.0,,True,Oil Heating,False,False,2023-04-28,Green,Maria,False,Good,Excellent,Good,Good,6.0,2.25,,Wood KUD,153.60114
1.0,2.0,136.0,Urban,45.0,None,False,Oil,False,True,2023-02-09,Green,,False,Excellent,Excellent,Good,Good,6.0,2.46,216.0,0EHR2 Wood YQVR Window,6153.748799999999
1.0,5.0,140.0,Urban,56.0,,,Gas,False,True,2023-10-22,White,Laura,False,Good,Poor,Excellent,Good,16.0,2.32,140.0,95UME Aluminum C4W1C83,247.43404
1.0,,84.0,Rural,26.0,,False,Gas,True,False,2021-12-29,,,False,Good,Good,Good,Good,16.0,2.16,83.0,WT08 Steel 6RV9,321.97962
2.0,1.0,88.0,Suburbann,48.0,Good,,Electricity,True,True,2022-11-30,Gray,Roman,False,Good,Good,Poor,Excellent,16.0,2.37,,Aluminum 34VQ2 Window,97.05216
5.0,5.0,143.0,Urban,68.0,,,Electric,True,False,2021-06-26,Green,Theresa,False,Good,Good,Excellent,Good,6.0,1.96,,I4OF Steel TNT3,257.0031
,1.0,31.0,Urban,,Good,,Electricity,True,True,2020-04-13,Yellow,Maria,False,Excellent,Good,Good,Good,16.0,4.2,,DZGE Steel I0JOY Window,190.32108
1.0,,81.0,Rural,41.0,None,,Electric,True,False,2022-07-11,Gray,Lukas,False,Poor,Excellent,Poor,Excellent,6.0,2.09,48.6,Aluminum 5D7P8 Window,140.10629
1.0,3.0,101.0,Rural,44.0,,False,Electricity,True,True,2022-02-11,Green,,False,Excellent,Excellent,Excellent,Good,6.0,3.27,,Aluminum GNB6Z Window,231.19611
2.0,2.0,66.0,Suburban,54.0,,True,Gas,False,True,2023-05-05,Green,Theresa,False,Good,Good,Poor,Good,6.0,2.04,,RT7AZ Aluminum 6XG7QT Window,66.95561
5.0,2.0,137.0,Urban,32.0,None,False,Oil,False,False,2023-04-06,Gray,Andreas,False,Good,Excellent,Excellent,Excellent,6.0,2.0,,IOSEY8 Wood T1VWRB,284.3093
3.0,3.0,105.0,Rural,36.0,,False,Electric,False,True,2021-12-20,Gray,,False,Good,Good,Excellent,Poor,46.0,3.0,,HWS Wood MKBN Window,423.49313
,1.0,57.0,Suburban,53.0,Good,False,Oil Heating,False,False,2024-01-18,Gray,Natalie,False,Good,Good,Excellent,Good,16.0,1.85,92.8,HOFSCXV Steel DKIQS1,133.07644
1.0,1.0,52.0,Urban,60.0,,,Gas,True,True,2022-11-19,Gray,,False,Good,Excellent,Good,Poor,6.0,2.19,,Steel DIKAM,203.42258
2.0,1.0,84.0,Suburban,58.0,None,False,Gas,True,True,2020-08-08,Green,,False,Good,Good,Good,Excellent,6.0,1.84,85.0,OIBJF Aluminum QCW,85.12728
4.0,5.0,146.0,Suburbann,64.0,None,False,Gas,False,True,2022-03-22,,,False,Good,Poor,Poor,Excellent,6.0,2.32,147.0,Steel E6YVD Window,194.75596
1.0,1.0,53.0,Rural,42.0,Good,,Oil,False,False,2021-09-26,Green,Martin,False,Poor,Excellent,Good,Excellent,16.0,2.14,83.2,Z4E Aluminum TDDA0,168.17889
1.0,1.0,40.0,Urban,,,False,Gas,True,False,2023-01-18,Green,Natalie,False,Good,Excellent,Good,Excellent,16.0,2.79,40.0,A9E4DI6 Steel 18GH,192.4916
1.0,,100.0,Urban,37.0,None,,Electricity,False,True,2022-03-05,Gray,Natalie,False,Poor,Excellent,Excellent,Good,6.0,2.09,60.0,4LU0 Wood SGL Window,192.41724
1.0,1.0,28.0,Rural,-1.0,None,,Gas,True,False,2021-01-24,White,Theresa,False,Excellent,Excellent,Poor,Excellent,6.0,1.38,28.0,Aluminum 72UUA,113.97192
1.0,2.0,130.0,Urban,47.0,,,Electric,True,True,2020-04-03,White,Laura,False,Excellent,Poor,Good,Good,6.0,1.96,,BG2HCH Steel Y87E Window,257.83839
1.0,1.0,35.0,Rural,43.0,,False,Gas,True,False,2022-02-24,Gray,Theresa,False,Good,Good,Good,Excellent,6.0,2.53,34.0,92R83 Wood 587HCUZ,163.57213
1.0,1.0,54.0,Suburban,39.0,None,False,Oil Heating,False,False,2022-01-02,,Andreas,False,Excellent,Good,Excellent,Good,6.0,3.13,,PXKG Steel W75LOM,114.48894
5.0,1.0,133.0,Rural,56.0,,,Gas,False,False,2022-05-23,Yellow,Martin,False,Excellent,Good,Good,Excellent,16.0,2.04,,RB08K Aluminum L0QHKQZ,284.16479
2.0,,97.0,,,,False,Oil Heating,False,True,2024-01-14,Green,Natalie,False,Excellent,Poor,Good,Excellent,16.0,2.68,,ALN9TC6 Aluminum 353 Window,310.81437
1.0,,40.0,Suburban,69.0,,True,Electric,False,True,2023-12-13,Gray,,False,Good,Excellent,Poor,Good,6.0,1.92,,Steel 87HOX8C,103.41824
1.0,1.0,46.0,Rural,50.0,,,Gas,False,False,2021-11-14,White,Andreas,False,Excellent,Good,Good,Good,6.0,2.35,,Wood YOB7G,162.7473
1.0,1.0,51.0,Urban,,,,Oil Heating,False,True,2020-09-24,Yellow,Roman,False,Excellent,Good,Excellent,Good,14.0,2.32,,RC6G Aluminum PAF Window,124.35327
1.0,2.0,71.0,Urban,44.0,None,True,Oil Heating,False,False,2023-09-15,Gray,Stefan,False,Good,Good,Good,Excellent,6.0,1.86,,ZL8PL Steel A10Z,218.77928
1.0,1.0,49.0,Suburbann,41.0,None,False,Gas,True,True,2020-09-28,White,Florian,False,Excellent,Good,Poor,Excellent,6.0,3.09,48.0,OIYB Wood FDR9P9X Window,90.86315
2.0,3.0,111.0,Rural,70.0,None,False,Oil,False,True,2023-03-18,Green,Roman,False,Good,Good,Good,Good,6.0,1.9,,QPVA Aluminum THI Window,290.83897
1.0,1.0,49.0,Urban,,,False,Oil Heating,False,True,2020-08-21,Yellow,Florian,False,Good,Excellent,Poor,Good,16.0,3.79,,Aluminum 8W497O Window,121.98466
,4.0,131.0,Suburbann,,None,False,Oil Heating,True,False,2023-05-06,Gray,,False,Good,Good,Poor,Excellent,6.0,2.22,209.6,Aluminum D1N049M Window,132.9009
1.0,1.0,26.0,Urban,42.0,Good,True,Oil,True,True,2020-12-26,Gray,Andreas,False,Good,Good,Good,Good,16.0,2.26,,BYIJ8HR Steel WD4IAQ Window,208.40353
1.0,,85.0,Suburban,61.0,,True,Gas,True,True,2023-03-10,White,,False,Excellent,Excellent,Good,Good,16.0,2.61,,Wood ZCYD Window,145.43919
1.0,1.0,98.0,Urban,47.0,None,True,Electricity,True,True,2021-04-30,White,Andreas,False,Excellent,Poor,Good,Excellent,6.0,3.37,,D62H Aluminum J8OP,136.46378
1.0,1.0,37.0,Suburban,57.0,None,False,Oil Heating,False,False,2021-01-22,White,,False,Poor,Excellent,Excellent,Poor,6.0,3.63,59.2,Steel H4J4CY Window,90.99095
2.0,2.0,89.0,Urban,66.0,,False,Gas,False,False,2022-06-27,Green,,False,Poor,Excellent,Good,Good,16.0,3.37,,Aluminum Q06EN Window,141.01265
2.0,2.0,106.0,Urban,57.0,Poor,False,Electric,True,False,2021-12-13,Gray,Johanna,False,Good,Poor,Excellent,Poor,14.0,1.13,,3F34L44 Wood 12R2,176.2374
1.0,,-944.0,Rural,57.0,,False,Electric,True,True,2020-02-05,Green,Johanna,False,Good,Poor,Excellent,Excellent,16.0,2.33,,0MXPG2B Steel ORHS Window,291.05514
,1.0,58.0,Suburban,57.0,None,,Gas,True,True,2020-11-22,,Sandra,False,Good,Good,Poor,Good,6.0,4.93,59.0,2K2PX Aluminum H1DI Window,59.59072
1.0,1.0,28.0,Urban,34.0,,,Oil Heating,True,True,2020-03-09,Gray,Roman,False,Excellent,Good,Good,Excellent,46.0,1.26,,Steel XCCKI Window,288.46186
,1.0,88.0,Rural,47.0,Poor,,Oil Heating,True,True,2021-09-14,White,,False,Excellent,Good,Good,Excellent,14.0,3.39,142.4,Aluminum 5NBEXIP Window,294.49343
1.0,2.0,143.0,Urban,,,False,Oil,False,True,2020-12-30,Gray,Daniel,False,Excellent,Excellent,Excellent,Poor,6.0,2.59,228.8,Steel BUK,345.08239
1.0,1.0,89.0,Rural,33.0,None,False,Oil,True,True,2022-09-07,White,Denis,False,Excellent,Good,Good,Excellent,6.0,2.26,140.8,B8GQG4 Steel AKD33 Window,414.26372
2.0,1.0,120.0,Rural,66.0,,False,Oil,True,False,2020-01-31,White,,False,Poor,Good,Good,Good,6.0,2.23,,Wood DPPG2P,294.41214
1.0,,90.0,Suburbann,21.0,,False,Oil Heating,False,True,2021-08-05,Yellow,Natalie,False,Good,Good,Good,Good,14.0,1.33,144.0,Wood DWFT Window,144.86505
1.0,1.0,50.0,Urban,45.0,None,,Oil,True,True,2023-05-25,Yellow,Andreas,False,Excellent,Good,Good,Good,6.0,4.77,,Wood KIM,180.80854
1.0,2.0,77.0,Rural,9.0,Good,,Oil Heating,True,True,2024-03-22,Gray,Stefan,False,Excellent,Excellent,Good,Good,16.0,2.21,,Wood ZA5,386.29538
1.0,,5669.0,Rural,28.0,,True,Gas,False,True,2020-07-31,Yellow,Johanna,False,Excellent,Poor,Excellent,Good,16.0,1.37,55.0,M20D7U Aluminum YF52 Window,182.86716
2.0,,5869.0,Urban,42.0,None,False,Oil Heating,False,True,2022-10-30,White,Florian,False,Good,Good,Good,Good,6.0,2.01,,VC3NO4M Aluminum XJ9O6 Window,244.28119
2.0,,73.0,Rural,53.0,None,False,Gas,False,True,2024-01-01,White,Florian,False,Poor,Good,Excellent,Good,6.0,3.73,,6DBGKB0 Wood 2SIM,252.85084
1.0,1.0,109.0,Suburbann,61.0,Poor,True,Oil Heating,False,False,2022-02-06,Green,Theresa,False,Excellent,Good,Good,Good,14.0,1.99,,Steel VUTQ0,159.10105
1.0,1.0,52.0,Rural,,None,,Gas,True,True,2024-02-21,Yellow,Martin,False,Excellent,Good,Good,Poor,6.0,3.06,-118.0,Aluminum X1LM4,139.77334
2.0,1.0,122.0,Rural,60.0,,,Electricity,True,True,2020-03-19,Gray,,False,Poor,Good,Excellent,Poor,6.0,1.52,,G14KKYB Wood 2YQ6T58 Window,268.10168
,1.0,59.0,Urban,68.0,,False,Electricity,False,True,2023-08-18,Yellow,Natalie,False,Excellent,Good,Excellent,Good,6.0,3.18,,9I3 Wood SUVZAJ Window,148.09199
2.0,2.0,122.0,Rural,31.0,,False,Oil,True,True,2022-07-29,Gray,Andreas,False,Excellent,Excellent,Excellent,Good,14.0,2.87,-981.0,Wood U8592 Window,463.44584
2.0,1.0,76.0,Rural,17.0,,,Gas,False,False,2022-08-25,White,Roman,False,Excellent,Excellent,Poor,Excellent,6.0,1.93,,Steel YIXCI0,290.03037
2.0,,66.0,Urban,38.0,,,Oil Heating,True,False,2020-09-16,Green,,False,Poor,Good,Good,Good,6.0,2.01,108.8,Aluminum 52F Window,120.80308
1.0,,24.0,Rural,63.0,,False,Oil Heating,False,True,2022-10-26,Green,Andreas,False,Poor,Excellent,Good,Poor,6.0,1.93,38.4,Wood C27LVE6 Window,155.1961
1.0,1.0,65.0,Suburban,31.0,None,,Gas,False,True,2023-04-24,Yellow,Martin,False,Good,Good,Good,Poor,6.0,2.54,,2DIS Wood P6G144 Window,96.55351
3.0,4.0,132.0,Urban,35.0,Excellent,,Oil,False,True,2021-11-25,Yellow,Daniel,False,Poor,Poor,Excellent,Excellent,46.0,3.27,211.2,Steel ZZF0NS3,456.33628
,1.0,124.0,Suburban,48.0,,False,Gas,False,True,2021-02-21,White,Natalie,False,Excellent,Good,Good,Excellent,6.0,3.7,,Aluminum DMZ Window,114.13339
2.0,1.0,93.0,Rural,20.0,Poor,True,Gas,True,True,2023-11-09,White,,False,Good,Excellent,Good,Good,14.0,3.75,94.0,5KRYLCA Wood VJL Window,351.33624
4.0,4.0,144.0,Rural,,Good,,Oil Heating,False,True,2021-12-07,Green,,False,Good,Good,Excellent,Good,16.0,2.52,,5TR Wood C9UZ,482.00926
2.0,,62.0,Rural,70.0,Poor,True,Electric,False,True,2024-02-14,White,,False,Good,Good,Excellent,Good,14.0,3.13,,Aluminum UTVZ1O Window,165.9414
3.0,1.0,135.0,Suburbann,41.0,Good,False,Oil,False,True,2021-09-18,Yellow,Johanna,False,Good,Excellent,Excellent,Poor,16.0,3.84,,Wood WC056OC,196.758
1.0,1.0,38.0,Urban,,,False,Electricity,False,True,2021-11-09,Gray,,False,Good,Good,Good,Good,6.0,1.19,22.8,QWB Aluminum TTSCK Window,59.19676
1.0,1.0,81.0,Rural,34.0,,True,Oil Heating,False,False,2021-07-07,Yellow,Florian,False,Good,Good,Excellent,Excellent,6.0,2.22,,1YX Aluminum BTU Window,192.28561
,3.0,124.0,Suburban,-20.0,None,False,Electricity,False,True,2022-08-04,White,Laura,False,Poor,Poor,Excellent,Excellent,6.0,1.5,,OUTMF Steel H06L5ON,147.74131
3.0,2.0,116.0,Rural,,Poor,,Oil Heating,False,True,2020-08-19,Yellow,Sandra,False,Excellent,Good,Good,Poor,14.0,3.96,184.0,QG7436H Aluminum 6ZY4BI Window,308.39612
2.0,,83.0,Suburbann,61.0,None,False,Electric,False,False,2023-03-15,Green,Sabrina,False,Excellent,Good,Good,Poor,6.0,2.56,,ZF0 Wood VB9 Window,85.23238
1.0,,47.0,Urban,57.0,,,Gas,False,False,2023-01-19,White,,False,Excellent,Good,Excellent,Poor,46.0,1.39,47.0,KJZ Steel Y11ANJ Window,251.10501
4.0,5.0,149.0,Rural,3.0,None,,Gas,False,True,2023-01-07,Yellow,Johanna,False,Good,Good,Poor,Good,6.0,4.26,148.0,6TGJTY Wood J598,415.93632
5.0,3.0,133.0,Urban,28.0,Excellent,,Electricity,False,True,2020-04-26,White,Roman,False,Poor,Excellent,Good,Good,46.0,1.9,79.2,9JYX Steel 8L8J Window,372.83073
1.0,,47.0,Rural,60.0,,True,Oil Heating,False,True,2023-07-31,Green,Maria,False,Excellent,Poor,Excellent,Good,6.0,2.67,,V49 Wood 4U4WOC Window,225.13279
1.0,1.0,97.0,Urban,56.0,,,Oil,True,False,2020-02-16,Yellow,,False,Good,Good,Good,Excellent,16.0,3.98,155.2,DXH Aluminum XWJRNE,174.32156
2.0,2.0,143.0,Rural,,,False,Gas,False,True,2023-02-04,Yellow,,False,Excellent,Poor,Excellent,Excellent,6.0,4.74,,JSM8D7C Wood CZFNNV,367.06263
1.0,2.0,111.0,Suburban,35.0,,False,Electric,True,True,2022-01-01,Gray,,False,Good,Good,Good,Excellent,46.0,2.09,,RRTI Wood QM8H1 Window,186.69676
1.0,1.0,63.0,Rural,50.0,,False,Gas,False,False,2021-08-16,White,Florian,False,Good,Excellent,Excellent,Good,6.0,2.51,64.0,95GET0 Aluminum HW56,133.52741
1.0,2.0,113.0,Rural,46.0,None,False,Oil,False,True,2021-12-17,Gray,,False,Excellent,Good,Good,Good,6.0,3.08,180.8,RFJZU5 Wood UVOO6,364.38449
1.0,1.0,23.0,Rural,62.0,,False,Oil,False,False,2022-12-02,Green,,False,Good,Good,Poor,Excellent,6.0,2.67,,NO8 Aluminum 98MH,71.85705
1.0,,74.0,Suburbann,63.0,None,False,Gas,False,False,2020-07-17,Gray,Laura,False,Excellent,Excellent,Good,Excellent,6.0,1.61,72.0,H0PO Wood 309 Window,87.91308
1.0,,42.0,Rural,20.0,Good,False,Electric,False,True,2021-06-02,Gray,Sandra,False,Good,Excellent,Poor,Good,16.0,1.7,,UJ6GG Aluminum 3Y6L8,147.83111
,2.0,94.0,Rural,55.0,None,False,Gas,True,True,2023-03-15,Gray,Roman,False,Good,Excellent,Excellent,Good,6.0,2.96,94.0,75SIW0 Steel TRY,384.4957
1.0,1.0,58.0,Urban,55.0,Good,,Oil Heating,True,True,2023-11-27,Green,Sandra,False,Good,Good,Excellent,Excellent,16.0,1.66,,Steel QTZ,283.20019
1.0,1.0,44.0,Urban,62.0,None,,Gas,True,True,2021-12-29,Gray,,False,Good,Good,Poor,Excellent,6.0,2.15,46.0,Wood 04BJY Window,142.49776
3.0,,113.0,Urban,35.0,None,False,Gas,False,False,2024-01-25,,Theresa,False,Poor,Good,Good,Good,6.0,3.71,113.0,Steel A2AUN Window,244.56593
2.0,1.0,106.0,Rural,41.0,None,False,Oil,False,True,2021-08-02,Gray,Martin,False,Good,Poor,Good,Excellent,6.0,2.85,,Wood 9AWTEOU Window,341.57316
1.0,,119.0,Urban,57.0,None,False,Electricity,False,True,2023-09-16,Gray,Lukas,False,Good,Good,Good,Good,6.0,2.04,,NDJ1 Wood ZNF,198.13125
1.0,,22.0,Urban,43.0,None,,Oil Heating,True,True,2021-05-21,Yellow,Sabrina,False,Excellent,Excellent,Excellent,Excellent,6.0,1.7,,Wood 8GSBWG2 Window,150.33924
1.0,1.0,57.0,Urban,55.0,None,False,Electricity,True,True,2023-02-07,Yellow,,False,Excellent,Excellent,Poor,Excellent,6.0,3.97,33.6,Aluminum LKR1 Window,106.55728
1.0,1.0,21.0,Rural,42.0,None,True,Oil Heating,True,True,2023-03-10,Gray,,False,Good,Good,Good,Excellent,6.0,3.09,36.8,W8TN Wood XQO,195.92752
,,,,,,,,,,,,,,,,,,,,,,
5.0,,134.0,Suburbann,41.0,Poor,False,Electric,False,False,2020-07-19,White,Daniel,False,Good,Poor,Good,Poor,14.0,2.02,81.0,Aluminum AI9R Window,95.3143
1.0,1.0,84.0,Urban,,None,,Oil Heating,False,True,2024-03-14,Gray,Natalie,False,Excellent,Excellent,Excellent,Good,6.0,2.26,,Steel SMVWA1S,280.32503
2.0,1.0,89.0,Suburban,50.0,None,False,Oil,True,True,2022-10-15,Yellow,Theresa,False,Excellent,Poor,Poor,Good,6.0,1.96,144.0,Steel GUETZQ5 Window,169.52224
1.0,1.0,39.0,Rural,47.0,None,True,Gas,True,True,2024-02-12,White,,False,Excellent,Good,Poor,Good,6.0,2.26,40.0,ZY5 Wood F20O,205.98332
2.0,,105.0,Rural,60.0,None,False,Gas,False,True,2022-03-14,Gray,,False,Excellent,Poor,Good,Good,6.0,2.98,,9C1YPZ Wood V4945TE,292.36632
2.0,,63.0,Urban,47.0,,True,Electricity,False,False,2020-10-19,Gray,,False,Excellent,Excellent,Poor,Excellent,6.0,1.24,,Wood QX80Z Window,131.06434
,2.0,104.0,Suburbann,44.0,None,False,Gas,True,False,2022-10-16,Gray,Laura,False,Good,Excellent,Good,Poor,6.0,1.99,,DIR Wood LCZDGYT,114.13432
1.0,1.0,19.0,Urban,55.0,,,Electric,False,True,2022-12-25,Green,Andreas,False,Good,Good,Good,Good,6.0,1.76,,HCXB7 Steel EIBU Window,154.71856
1.0,1.0,108.0,Rural,,,,Oil,True,True,2023-07-05,White,,False,Excellent,Excellent,Excellent,Good,16.0,1.92,174.4,FK8 Wood DIL5 Window,417.16825
1.0,2.0,128.0,Rural,,None,False,Electric,True,True,2022-08-09,Green,,False,Excellent,Poor,Good,Poor,6.0,2.54,75.6,Wood HSX,275.68967
2.0,,88.0,Urban,41.0,,False,Electricity,False,True,2021-01-29,White,Roman,False,Good,Excellent,Poor,Excellent,6.0,3.4,,Steel 3S225Q2 Window,226.87543
1.0,,46.0,Rural,37.0,None,True,Electric,True,False,2021-02-22,Green,Lukas,False,Poor,Poor,Poor,Good,6.0,2.92,27.0,Aluminum NCI5V6N,80.21964
1.0,,106.0,Rural,,,False,Electricity,False,True,2020-03-04,Yellow,,False,Good,Excellent,Good,Good,6.0,4.49,64.2,Aluminum SX626Q Window,175.49131
3.0,,101.0,Rural,61.0,,,Gas,True,True,2023-02-09,White,Denis,False,Good,Good,Poor,Good,6.0,2.27,100.0,8CS3M07 Steel KIN9Y,371.88623
1.0,,30.0,Rural,68.0,,False,Oil,False,True,2021-09-12,White,Laura,False,Excellent,Excellent,Excellent,Excellent,6.0,1.67,48.0,Steel KC9N Window,271.70536
2.0,2.0,111.0,Rural,,Poor,False,Gas,False,True,2021-07-23,Green,Stefan,False,Excellent,Excellent,Good,Excellent,14.0,3.24,,NEK Aluminum 1GMX Window,270.61128
2.0,3.0,141.0,Suburban,40.0,Good,False,Gas,True,True,2021-01-24,White,,False,Poor,Poor,Good,Excellent,16.0,1.53,,VIU0WAD Wood UMXGR6,173.33556
2.0,1.0,118.0,Rural,25.0,Excellent,False,Electric,True,True,2021-07-21,Yellow,,False,Good,Poor,Good,Good,46.0,3.3,,Aluminum VYXD Window,358.315
1.0,2.0,95.0,Rural,19.0,Excellent,True,Gas,True,False,2020-05-16,White,,False,Good,Excellent,Good,Good,46.0,1.73,,Steel 8PI9C Window,419.73791
1.0,,40.0,Suburban,33.0,Poor,False,Electric,True,True,2023-11-21,White,Maria,False,Good,Good,Good,Good,14.0,2.07,,Wood G6P64YW Window,98.12627
1.0,1.0,52.0,Rural,53.0,None,True,Oil,False,False,2023-05-11,Yellow,Sandra,True,Good,Good,Good,Good,6.0,2.29,,C3PY Aluminum 54JXF1J,130.7967
,1.0,93.0,Urban,53.0,None,False,Electricity,True,False,2021-03-08,Green,,False,Good,Good,Excellent,Good,6.0,1.95,55.8,77R Steel 3K47O,190.74948
5.0,4.0,148.0,Suburbann,67.0,None,False,Oil,True,True,2022-03-03,Gray,Lukas,False,Poor,Excellent,Excellent,Good,6.0,2.32,235.2,Steel DLGD,237.72132
1.0,1.0,39.0,Rural,58.0,Good,,Gas,False,True,2020-06-02,Gray,Stefan,False,Poor,Good,Good,Good,16.0,3.04,,Steel IOM5J,269.98479
1.0,2.0,73.0,Urban,65.0,,False,Gas,True,False,2020-12-08,Green,,False,Good,Good,Excellent,Good,46.0,3.45,,E983 Aluminum ONASN2,3787.4561999999996
3.0,1.0,114.0,Rural,40.0,Poor,True,Gas,False,True,2022-03-05,White,Denis,False,Poor,Good,Good,Poor,14.0,1.74,113.0,U77 Wood 8MWQZ6,326.42403
1.0,,130.0,Urban,30.0,None,False,Oil,False,True,2020-01-15,White,Natalie,False,Poor,Poor,Excellent,Excellent,6.0,2.89,206.4,O2YSGK Wood 8ZU,268.75486
1.0,1.0,25.0,Urban,35.0,,,Oil Heating,False,False,2020-09-24,Green,Andreas,False,Good,Poor,Excellent,Good,6.0,2.83,6008.0,Steel D0O6,139.58602
2.0,,62.0,Suburban,48.0,,True,Oil Heating,False,False,2021-10-11,White,Theresa,False,Excellent,Good,Excellent,Excellent,16.0,1.38,,Steel KKWSC,138.16784
4.0,1.0,150.0,Urban,,None,,Electricity,False,False,2021-08-16,Yellow,Florian,False,Good,Excellent,Good,Good,6.0,4.85,,Aluminum 98M,148.94321
,3.0,105.0,Suburbann,52.0,None,,Gas,True,True,2021-02-08,Yellow,Sabrina,False,Good,Excellent,Good,Excellent,6.0,3.57,,BLKPMUC Wood 2DQMMTQ Window,139.02835
2.0,,127.0,Urban,,None,False,Electric,False,False,2022-10-07,Gray,Denis,False,Poor,Good,Poor,Good,6.0,1.96,,Steel Q4LWPG3 Window,201.74836
1.0,1.0,27.0,Urban,,None,True,Gas,True,True,2023-08-09,White,Daniel,False,Excellent,Poor,Poor,Poor,6.0,2.7,26.0,Wood T1ZQ8 Window,108.83434
3.0,1.0,147.0,Suburbann,49.0,,False,Electricity,False,False,2020-06-28,Gray,,False,Good,Good,Good,Good,14.0,2.88,87.6,JGDIG Aluminum 57PAA Window,93.41169
1.0,,23.0,Rural,58.0,,False,Oil Heating,True,True,2023-04-18,Gray,Martin,False,Excellent,Good,Excellent,Excellent,6.0,1.24,35.2,4W09J Aluminum XV45,129.60086
1.0,1.0,48.0,Suburbann,64.0,Good,,Electric,False,True,2022-08-13,White,,False,Good,Excellent,Excellent,Excellent,16.0,3.15,,Steel 4W5R,134.10123
1.0,1.0,47.0,Urban,65.0,,True,Oil,False,True,2022-04-09,Green,Sandra,False,Poor,Poor,Good,Good,14.0,3.27,73.6,7YN081 Steel GR8FE,207.77898
1.0,,59.0,Rural,,Excellent,,Oil,False,True,2020-08-19,Gray,,False,Excellent,Excellent,Poor,Poor,46.0,2.74,,Steel 9QC Window,424.85266
1.0,1.0,46.0,Suburbann,39.0,Good,True,Electric,False,True,2021-11-07,Green,Andreas,False,Poor,Excellent,Excellent,Excellent,16.0,1.65,,Steel 3BFY,131.07269
,1.0,36.0,Urban,52.0,None,False,Oil Heating,False,True,2020-05-15,Gray,,False,Good,Poor,Good,Excellent,6.0,2.9,56.0,R8NT97D Aluminum 6DU4UES Window,78.76288
2.0,3.0,108.0,Urban,2.0,Excellent,True,Electricity,True,True,2020-01-31,White,Andreas,False,Good,Good,Poor,Excellent,46.0,1.73,64.2,Wood J1QAIW,305.86436
1.0,1.0,39.0,Rural,46.0,None,False,Oil Heating,True,True,2021-05-18,Green,,False,Poor,Good,Good,Poor,6.0,1.96,,VBZZL Steel 0F0O2 Window,261.71307
1.0,1.0,42.0,Rural,67.0,Excellent,False,Electric,True,True,2020-04-06,Yellow,Andreas,False,Good,Good,Excellent,Good,46.0,2.19,25.2,Steel NFQ85 Window,383.95709
1.0,2.0,62.0,Rural,43.0,,,Gas,True,True,2022-11-28,Green,Lukas,False,Good,Poor,Poor,Good,6.0,2.4,,EL2JR Wood 69V85BG Window,229.39856
1.0,3.0,123.0,Suburban,62.0,Good,True,Oil Heating,False,False,2021-03-01,White,,False,Poor,Excellent,Excellent,Good,16.0,1.82,196.8,Aluminum EP13A,124.51035
3.0,2.0,126.0,Suburbann,53.0,,False,Oil,False,True,2021-06-15,Green,,False,Poor,Good,Poor,Good,6.0,3.33,201.6,L5086X Aluminum RMAI,129.68117
4.0,,148.0,Suburban,35.0,,False,Electricity,True,False,2021-05-03,Yellow,,False,Good,Good,Poor,Good,6.0,4.2,,VOX Aluminum FVI5 Window,102.03082
1.0,1.0,45.0,Rural,,Good,False,Oil,False,True,2023-06-03,White,Daniel,False,Excellent,Poor,Good,Good,16.0,3.69,,Aluminum 15M32 Window,179.06572
2.0,,84.0,Urban,68.0,Excellent,,Gas,True,False,2020-06-22,Gray,,False,Excellent,Good,Good,Good,46.0,1.35,,7WPDUGY Wood LMO,237.67435
1.0,1.0,38.0,Urban,62.0,None,,Electric,True,True,2023-06-08,White,Theresa,False,Good,Excellent,Excellent,Poor,6.0,1.85,,XZLKWB Aluminum T20UU,84.17778
2.0,2.0,82.0,Urban,26.0,,False,Oil,True,True,2023-08-21,Gray,Theresa,False,Excellent,Good,Excellent,Good,46.0,2.05,131.2,A3HR Steel BZ72,411.84859
2.0,1.0,130.0,Rural,57.0,None,False,Oil,True,True,2022-11-12,Gray,,False,Good,Good,Poor,Good,6.0,2.16,,QE4I Aluminum ZCW,331.3067
1.0,,114.0,Urban,66.0,Poor,,Electricity,True,True,2024-01-29,Yellow,,False,Excellent,Good,Good,Good,14.0,1.98,69.0,R41Q Wood 482JNIZ Window,240.70889
