Bedrooms,Bathrooms,SquareFootageHouse,Location_Rural,Location_Suburban,Location_Urban,Age,PoolQuality,HeatingType_Electricity,HeatingType_Gas,HeatingType_Oil,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor_Gray,HouseColor_Green,HouseColor_White,HouseColor_Yellow,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames_Aluminum,WindowModelNames_Steel,WindowModelNames_Wood,Price
1,1,80.0,0.0,1.0,0.0,22.0,0,0.0,0.0,1.0,0,0,36,0.0,0.0,0.0,1.0,0,1,1,3,2,6,4.98,128.0,1.0,0.0,0.0,74.33714
1,1,36.0,0.0,0.0,1.0,11.0,0,0.0,1.0,0.0,1,1,34,0.0,0.0,1.0,0.0,0,3,3,2,2,6,2.87,36.0,0.0,0.0,1.0,154.4355
1,2,78.0,0.0,1.0,0.0,62.0,1,0.0,1.0,0.0,0,0,9,1.0,0.0,0.0,0.0,0,3,1,1,3,14,2.43,78.0,1.0,0.0,0.0,70.73234
1,1,68.0,0.0,0.0,1.0,56.0,0,1.0,0.0,0.0,0,1,34,0.0,0.0,1.0,0.0,0,2,1,1,1,6,3.69,40.8,0.0,1.0,0.0,167.81531
1,1,78.0,0.0,1.0,0.0,68.0,0,1.0,0.0,0.0,1,1,37,1.0,0.0,0.0,0.0,0,2,3,3,1,6,1.95,46.8,1.0,0.0,0.0,67.23307
1,1,58.0,0.0,0.0,1.0,42.0,0,1.0,0.0,0.0,0,1,21,0.0,1.0,0.0,0.0,0,2,3,1,2,6,3.17,45.01365019447076,0.0,0.0,1.0,138.78784
3,4,131.0,0.0,0.0,1.0,58.0,2,0.0,0.0,1.0,1,1,26,0.0,0.0,1.0,0.0,0,3,3,3,1,16,3.32,210.72905422397497,0.0,0.0,1.0,348.61103
2,1,67.0,0.0,1.0,0.0,41.0,0,0.0,0.0,1.0,1,1,48,0.0,0.0,0.0,1.0,0,1,1,2,2,6,3.51,107.2,1.0,0.0,0.0,81.44875
3,2,126.0,0.0,1.0,0.0,36.0,0,1.0,0.0,0.0,0,1,3,0.0,0.0,1.0,0.0,0,2,3,3,2,6,3.48,94.20297226951271,1.0,0.0,0.0,109.83801
1,1,44.0,1.0,0.0,0.0,28.0,2,0.0,0.0,1.0,0,0,45,0.0,1.0,0.0,0.0,0,2,2,3,1,16,1.95,70.43734499832055,1.0,0.0,0.0,150.11355
1,1,27.0,0.0,0.0,1.0,53.0,0,1.0,0.0,0.0,0,1,14,0.0,0.0,1.0,0.0,0,3,2,3,3,6,3.83,21.403329083641857,0.0,0.0,1.0,116.27531
1,1,87.0,0.0,1.0,0.0,55.0,0,1.0,0.0,0.0,0,1,50,0.0,0.0,1.0,0.0,0,2,2,1,3,6,3.34,65.9579375861147,0.0,1.0,0.0,121.78254
1,1,48.0,0.0,1.0,0.0,45.0,0,1.0,0.0,0.0,0,0,9,0.0,0.0,0.0,1.0,0,2,2,3,2,6,1.34,36.3241943233064,0.0,1.0,0.0,95.14136
1,1,98.0,0.0,0.0,1.0,60.0,2,0.0,0.0,1.0,0,1,14,0.0,0.0,0.0,1.0,0,1,2,1,2,16,4.58,156.14770953719005,0.0,0.0,1.0,248.95172
2,1,86.0,0.0,0.0,1.0,46.0,2,0.0,0.0,1.0,0,0,14,0.0,0.0,1.0,0.0,0,2,2,2,3,16,1.59,136.91974710873075,1.0,0.0,0.0,170.12037
1,2,101.0,0.0,1.0,0.0,58.0,0,0.0,1.0,0.0,0,1,28,1.0,0.0,0.0,0.0,0,2,2,2,2,6,2.77,101.0,0.0,1.0,0.0,149.74565
1,1,99.0,0.0,1.0,0.0,40.0,0,0.0,1.0,0.0,1,1,48,0.0,0.0,1.0,0.0,0,2,2,2,1,6,2.87,75.67530495806957,0.0,1.0,0.0,140.33656
2,1,87.0,1.0,0.0,0.0,68.0,0,0.0,1.0,0.0,1,1,24,0.0,1.0,0.0,0.0,0,3,1,3,2,6,1.96,69.89202273803818,1.0,0.0,0.0,218.1492
2,1,114.0,0.0,1.0,0.0,66.0,0,0.0,1.0,0.0,1,1,37,0.0,0.0,0.0,1.0,0,2,2,1,3,6,4.77,86.43973865273665,0.0,0.0,1.0,131.55895
3,5,131.0,0.0,1.0,0.0,40.0,0,0.0,1.0,0.0,0,0,15,1.0,0.0,0.0,0.0,0,3,1,2,1,6,1.14,85.45879549434072,0.0,1.0,0.0,125.04100333333334
3,1,112.0,0.0,0.0,1.0,44.0,0,0.0,0.0,1.0,0,0,23,0.0,1.0,0.0,0.0,0,1,2,3,3,6,2.02,177.6,1.0,0.0,0.0,177.47546
2,2,107.0,1.0,0.0,0.0,32.0,1,0.0,1.0,0.0,0,1,33,1.0,0.0,0.0,0.0,0,3,3,1,1,14,2.66,106.0,1.0,0.0,0.0,251.08729
5,1,141.0,0.0,0.0,1.0,68.0,0,1.0,0.0,0.0,1,1,30,0.0,0.0,0.0,1.0,0,1,1,1,2,6,4.55,84.6,1.0,0.0,0.0,165.64979
1,1,31.0,1.0,0.0,0.0,57.0,1,0.0,1.0,0.0,1,1,47,0.0,0.0,1.0,0.0,0,2,3,2,2,14,1.44,26.441146868058603,0.0,0.0,1.0,208.41829
1,1,33.0,0.0,0.0,1.0,58.0,0,0.0,0.0,1.0,0,1,30,0.0,0.0,1.0,0.0,0,2,2,3,3,6,1.89,54.4,0.0,1.0,0.0,191.54316
1,1,54.0,0.0,0.0,1.0,50.0,0,1.0,0.0,0.0,0,1,43,0.0,0.0,1.0,0.0,0,1,3,2,3,6,2.02,41.8545840258448,0.0,0.0,1.0,132.98955
2,2,90.0,0.0,1.0,0.0,42.0,1,1.0,0.0,0.0,0,0,17,0.0,1.0,0.0,0.0,0,2,2,1,1,14,1.95,66.81040032335306,0.0,0.0,1.0,89.02201
1,3,116.0,1.0,0.0,0.0,38.0,0,0.0,1.0,0.0,0,1,7,1.0,0.0,0.0,0.0,0,3,2,2,2,6,3.02,115.0,1.0,0.0,0.0,263.3513
2,2,68.0,0.0,1.0,0.0,44.0,0,0.0,0.0,1.0,0,1,43,0.0,1.0,0.0,0.0,0,2,2,2,3,6,2.87,109.00449781254792,1.0,0.0,0.0,80.51526
1,1,82.0,1.0,0.0,0.0,32.0,0,1.0,0.0,0.0,0,0,28,1.0,0.0,0.0,0.0,0,1,2,1,2,6,2.52,66.0750431151456,0.0,1.0,0.0,219.24435
1,3,103.0,0.0,0.0,1.0,15.0,0,1.0,0.0,0.0,0,1,45,1.0,0.0,0.0,0.0,0,3,2,3,3,6,1.36,83.81963240197898,0.0,1.0,0.0,252.38517
5,1,143.0,0.0,0.0,1.0,28.0,1,1.0,0.0,0.0,1,1,45,1.0,0.0,0.0,0.0,0,1,2,3,2,14,2.09,117.61491253225311,0.0,1.0,0.0,294.22249
2,4,137.0,0.0,0.0,1.0,51.0,3,0.0,0.0,1.0,1,0,25,1.0,0.0,0.0,0.0,0,2,3,1,1,46,1.74,219.2,0.0,0.0,1.0,343.87031
1,1,27.0,1.0,0.0,0.0,31.0,2,1.0,0.0,0.0,0,1,12,0.0,1.0,0.0,0.0,0,2,2,2,1,16,2.02,15.6,0.0,0.0,1.0,195.11463
1,1,73.0,0.0,1.0,0.0,54.0,0,0.0,0.0,1.0,0,1,10,0.0,0.0,1.0,0.0,0,2,2,3,3,6,1.5,113.6,1.0,0.0,0.0,90.68588
1,1,50.0,1.0,0.0,0.0,51.0,0,0.0,1.0,0.0,1,1,37,0.0,0.0,1.0,0.0,0,1,2,3,2,6,3.57,49.0,0.0,0.0,1.0,193.63186
1,1,29.0,0.0,0.0,1.0,31.0,1,1.0,0.0,0.0,0,1,20,0.0,0.0,0.0,1.0,0,1,3,2,3,14,2.45,23.456901119917365,0.0,0.0,1.0,142.51291
1,1,23.0,1.0,0.0,0.0,38.0,2,0.0,1.0,0.0,0,1,40,0.0,0.0,0.0,1.0,0,1,2,2,2,16,1.97,18.11385474240857,1.0,0.0,0.0,99.56535
1,3,111.0,0.0,1.0,0.0,61.0,0,1.0,0.0,0.0,0,1,12,0.0,0.0,1.0,0.0,0,2,2,3,2,6,1.84,82.06344048409406,1.0,0.0,0.0,87.45644
1,2,81.0,0.0,1.0,0.0,27.0,0,1.0,0.0,0.0,1,0,43,1.0,0.0,0.0,0.0,0,3,2,3,1,6,2.76,59.308164198538,1.0,0.0,0.0,65.03054
1,1,93.0,1.0,0.0,0.0,33.0,0,0.0,1.0,0.0,1,1,20,1.0,0.0,0.0,0.0,0,1,2,3,3,6,2.64,92.0,1.0,0.0,0.0,200.76824
2,2,65.0,1.0,0.0,0.0,46.0,0,0.0,1.0,0.0,1,1,29,1.0,0.0,0.0,0.0,0,1,1,2,3,6,1.02,65.0,0.0,1.0,0.0,310.68201
2,1,73.0,1.0,0.0,0.0,39.0,0,0.0,0.0,1.0,0,1,22,0.0,0.0,0.0,1.0,0,2,3,3,2,6,2.26,116.8,1.0,0.0,0.0,209.90179
1,1,34.0,1.0,0.0,0.0,56.0,0,0.0,1.0,0.0,0,0,2,0.0,0.0,0.0,1.0,0,3,2,1,1,6,2.79,33.0,0.0,1.0,0.0,200.17669
1,1,32.0,0.0,0.0,1.0,39.0,3,0.0,0.0,1.0,0,0,21,0.0,1.0,0.0,0.0,0,2,3,1,3,46,3.27,52.8,0.0,1.0,0.0,247.50472
1,1,59.0,1.0,0.0,0.0,39.0,0,0.0,0.0,1.0,1,1,41,0.0,1.0,0.0,0.0,0,2,3,3,2,6,1.68,92.17094191549349,0.0,1.0,0.0,336.26651
1,1,46.0,0.0,1.0,0.0,63.0,2,0.0,0.0,1.0,1,1,20,0.0,1.0,0.0,0.0,0,3,2,2,3,16,2.78,73.57291872179061,0.0,1.0,0.0,152.24793
2,3,112.0,0.0,0.0,1.0,44.0,1,0.0,1.0,0.0,1,0,6,0.0,1.0,0.0,0.0,0,3,2,2,3,14,2.3,112.0,0.0,1.0,0.0,277.9744
4,2,146.0,0.0,0.0,1.0,36.0,0,0.0,0.0,1.0,1,1,42,1.0,0.0,0.0,0.0,0,2,2,1,2,6,2.77,234.09806726067953,1.0,0.0,0.0,270.6793
1,1,70.0,0.0,1.0,0.0,16.0,1,0.0,0.0,1.0,1,0,19,0.0,0.0,0.0,1.0,0,3,3,2,2,14,3.9,112.0,0.0,0.0,1.0,121.32832
1,1,22.0,1.0,0.0,0.0,62.0,2,0.0,1.0,0.0,1,0,50,1.0,0.0,0.0,0.0,0,1,2,1,1,16,2.78,24.0,0.0,1.0,0.0,201.10241
1,1,44.0,0.0,1.0,0.0,18.0,2,0.0,0.0,1.0,0,1,47,1.0,0.0,0.0,0.0,0,3,1,3,2,16,2.29,70.60477376707071,0.0,1.0,0.0,139.48975
1,1,46.0,0.0,1.0,0.0,38.0,1,0.0,0.0,1.0,1,1,29,1.0,0.0,0.0,0.0,0,2,2,2,3,14,1.16,73.6,1.0,0.0,0.0,76.15997
1,1,48.0,1.0,0.0,0.0,61.0,2,0.0,1.0,0.0,0,1,30,0.0,1.0,0.0,0.0,0,2,1,3,1,16,2.47,48.0,0.0,1.0,0.0,290.22044
2,1,70.0,1.0,0.0,0.0,34.0,2,0.0,0.0,1.0,0,1,35,0.0,0.0,0.0,1.0,0,1,2,1,2,16,3.67,110.06193153803486,0.0,1.0,0.0,363.44635
2,2,128.0,0.0,0.0,1.0,56.0,0,1.0,0.0,0.0,0,1,47,0.0,1.0,0.0,0.0,0,2,1,3,2,6,3.24,76.2,0.0,0.0,1.0,184.42851
1,1,25.0,0.0,0.0,1.0,42.0,1,0.0,0.0,1.0,0,1,26,0.0,0.0,0.0,1.0,0,2,2,2,2,14,3.41,41.99128267158444,1.0,0.0,0.0,74.99769
1,2,92.0,0.0,1.0,0.0,40.0,2,0.0,0.0,1.0,0,0,32,1.0,0.0,0.0,0.0,0,3,2,2,2,16,1.01,146.46890693844875,0.0,0.0,1.0,122.66738
1,1,37.0,0.0,0.0,1.0,69.0,0,0.0,0.0,1.0,0,1,11,0.0,0.0,0.0,1.0,0,2,3,3,3,6,1.92,58.335863959844154,0.0,1.0,0.0,206.3349
2,3,148.0,1.0,0.0,0.0,56.0,0,0.0,1.0,0.0,0,0,50,0.0,1.0,0.0,0.0,0,3,2,3,2,6,2.92,122.03090465519938,0.0,0.0,1.0,301.34751
4,5,145.0,0.0,0.0,1.0,40.0,2,0.0,1.0,0.0,1,1,48,1.0,0.0,0.0,0.0,0,3,3,3,2,16,1.79,145.0,0.0,0.0,1.0,325.24004
1,1,40.0,0.0,1.0,0.0,70.0,3,0.0,0.0,1.0,1,1,27,0.0,0.0,1.0,0.0,0,2,1,3,3,46,2.43,67.2,0.0,1.0,0.0,185.54846
2,1,59.0,0.0,0.0,1.0,60.0,0,0.0,0.0,1.0,0,0,11,0.0,1.0,0.0,0.0,0,2,3,2,2,6,2.25,94.15806986770083,0.0,0.0,1.0,153.60114
1,2,136.0,0.0,0.0,1.0,45.0,0,0.0,0.0,1.0,0,1,13,0.0,1.0,0.0,0.0,0,3,3,2,2,6,2.46,216.0,0.0,0.0,1.0,288.16414
1,5,140.0,0.0,0.0,1.0,56.0,2,0.0,1.0,0.0,0,1,5,0.0,0.0,1.0,0.0,0,2,1,3,2,16,2.32,140.0,1.0,0.0,0.0,247.43404
1,1,84.0,1.0,0.0,0.0,26.0,2,0.0,1.0,0.0,1,0,27,0.0,1.0,0.0,0.0,0,2,2,2,2,16,2.16,83.0,0.0,1.0,0.0,321.97962
2,1,88.0,0.0,1.0,0.0,48.0,2,1.0,0.0,0.0,1,1,16,1.0,0.0,0.0,0.0,0,2,2,1,3,16,2.37,65.68091543546409,1.0,0.0,0.0,97.05216
5,5,143.0,0.0,0.0,1.0,68.0,0,1.0,0.0,0.0,1,0,33,0.0,1.0,0.0,0.0,0,2,2,3,2,6,1.96,115.41719959751451,0.0,1.0,0.0,257.0031
1,1,31.0,0.0,0.0,1.0,36.0,2,1.0,0.0,0.0,1,1,47,0.0,0.0,0.0,1.0,0,3,2,2,2,16,4.2,26.03213662000179,0.0,1.0,0.0,190.32108
1,1,81.0,1.0,0.0,0.0,41.0,0,1.0,0.0,0.0,1,0,20,1.0,0.0,0.0,0.0,0,1,3,1,3,6,2.09,48.6,1.0,0.0,0.0,140.10629
1,3,101.0,1.0,0.0,0.0,44.0,0,1.0,0.0,0.0,1,1,25,0.0,1.0,0.0,0.0,0,3,3,3,2,6,3.27,81.29182879065765,1.0,0.0,0.0,231.19611
2,2,66.0,0.0,1.0,0.0,54.0,0,0.0,1.0,0.0,0,1,10,0.0,1.0,0.0,0.0,0,2,2,1,2,6,2.04,48.54129225348879,1.0,0.0,0.0,66.95561
5,2,137.0,0.0,0.0,1.0,32.0,0,0.0,0.0,1.0,0,0,11,1.0,0.0,0.0,0.0,0,2,3,3,3,6,2.0,219.6874508109779,0.0,0.0,1.0,284.3093
3,3,105.0,1.0,0.0,0.0,36.0,3,1.0,0.0,0.0,0,1,27,1.0,0.0,0.0,0.0,0,2,2,3,1,46,3.0,93.37347898920484,0.0,0.0,1.0,423.49313
1,1,57.0,0.0,1.0,0.0,53.0,2,0.0,0.0,1.0,0,0,2,1.0,0.0,0.0,0.0,0,2,2,3,2,16,1.85,92.8,0.0,1.0,0.0,133.07644
1,1,52.0,0.0,0.0,1.0,60.0,0,0.0,1.0,0.0,1,1,16,1.0,0.0,0.0,0.0,0,2,3,2,1,6,2.19,42.439208071513725,0.0,1.0,0.0,203.42258
2,1,84.0,0.0,1.0,0.0,58.0,0,0.0,1.0,0.0,1,1,43,0.0,1.0,0.0,0.0,0,2,2,2,3,6,1.84,85.0,1.0,0.0,0.0,85.12728
4,5,146.0,0.0,1.0,0.0,64.0,0,0.0,1.0,0.0,0,1,24,0.0,0.0,0.0,1.0,0,2,1,1,3,6,2.32,147.0,0.0,1.0,0.0,194.75596
1,1,53.0,1.0,0.0,0.0,42.0,2,0.0,0.0,1.0,0,0,30,0.0,1.0,0.0,0.0,0,1,3,2,3,16,2.14,83.2,1.0,0.0,0.0,168.17889
1,1,40.0,0.0,0.0,1.0,54.0,2,0.0,1.0,0.0,1,0,14,0.0,1.0,0.0,0.0,0,2,3,2,3,16,2.79,40.0,0.0,1.0,0.0,192.4916
1,2,100.0,0.0,0.0,1.0,37.0,0,1.0,0.0,0.0,0,1,24,1.0,0.0,0.0,0.0,0,1,3,3,2,6,2.09,60.0,0.0,0.0,1.0,192.41724
1,1,28.0,1.0,0.0,0.0,38.0,0,0.0,1.0,0.0,1,0,38,0.0,0.0,1.0,0.0,0,3,3,1,3,6,1.38,28.0,1.0,0.0,0.0,113.97192
1,2,130.0,0.0,0.0,1.0,47.0,0,1.0,0.0,0.0,1,1,47,0.0,0.0,1.0,0.0,0,3,1,2,2,6,1.96,105.2628627332195,0.0,1.0,0.0,257.83839
1,1,35.0,1.0,0.0,0.0,43.0,0,0.0,1.0,0.0,1,0,25,1.0,0.0,0.0,0.0,0,2,2,2,3,6,2.53,34.0,0.0,0.0,1.0,163.57213
1,1,54.0,0.0,1.0,0.0,39.0,0,0.0,0.0,1.0,0,0,26,1.0,0.0,0.0,0.0,0,3,2,3,2,6,3.13,86.7219620374756,0.0,1.0,0.0,114.48894
5,1,133.0,1.0,0.0,0.0,56.0,2,0.0,1.0,0.0,0,0,22,0.0,0.0,0.0,1.0,0,3,2,2,3,16,2.04,109.08639122241561,1.0,0.0,0.0,284.16479
2,1,97.0,0.0,0.0,1.0,59.0,2,0.0,0.0,1.0,0,1,2,0.0,1.0,0.0,0.0,0,3,1,2,3,16,2.68,154.6236469488052,1.0,0.0,0.0,310.81437
1,1,40.0,0.0,1.0,0.0,69.0,0,1.0,0.0,0.0,0,1,3,1.0,0.0,0.0,0.0,0,2,3,1,2,6,1.92,30.67988037983948,0.0,1.0,0.0,103.41824
1,1,46.0,1.0,0.0,0.0,50.0,0,0.0,1.0,0.0,0,0,28,0.0,0.0,1.0,0.0,0,3,2,2,2,6,2.35,36.718236261065435,0.0,0.0,1.0,162.7473
1,1,51.0,0.0,0.0,1.0,48.0,1,0.0,0.0,1.0,0,1,42,0.0,0.0,0.0,1.0,0,3,2,3,2,14,2.32,81.87201826027321,1.0,0.0,0.0,124.35327
1,2,71.0,0.0,0.0,1.0,44.0,0,0.0,0.0,1.0,0,0,6,1.0,0.0,0.0,0.0,0,2,2,2,3,6,1.86,112.7241008321244,0.0,1.0,0.0,218.77928
1,1,49.0,0.0,1.0,0.0,41.0,0,0.0,1.0,0.0,1,1,42,0.0,0.0,1.0,0.0,0,3,2,1,3,6,3.09,48.0,0.0,0.0,1.0,90.86315
2,3,111.0,1.0,0.0,0.0,70.0,0,0.0,0.0,1.0,0,1,12,0.0,1.0,0.0,0.0,0,2,2,2,2,6,1.9,177.40981377360026,1.0,0.0,0.0,290.83897
1,1,49.0,0.0,0.0,1.0,46.0,2,0.0,0.0,1.0,0,1,43,0.0,0.0,0.0,1.0,0,2,3,1,2,16,3.79,78.75443684831697,1.0,0.0,0.0,121.98466
3,4,131.0,0.0,1.0,0.0,47.0,0,0.0,0.0,1.0,1,0,10,1.0,0.0,0.0,0.0,0,2,2,1,3,6,2.22,209.6,1.0,0.0,0.0,132.9009
1,1,26.0,0.0,0.0,1.0,42.0,2,0.0,0.0,1.0,1,1,39,1.0,0.0,0.0,0.0,0,2,2,2,2,16,2.26,40.66687530421314,0.0,1.0,0.0,208.40353
1,1,85.0,0.0,1.0,0.0,61.0,2,0.0,1.0,0.0,1,1,12,0.0,0.0,1.0,0.0,0,3,3,2,2,16,2.61,65.42705952016115,0.0,0.0,1.0,145.43919
1,1,98.0,0.0,0.0,1.0,47.0,0,1.0,0.0,0.0,1,1,35,0.0,0.0,1.0,0.0,0,3,1,2,3,6,3.37,74.75667945788402,1.0,0.0,0.0,136.46378
1,1,37.0,0.0,1.0,0.0,57.0,0,0.0,0.0,1.0,0,0,38,0.0,0.0,1.0,0.0,0,1,3,3,1,6,3.63,59.2,0.0,1.0,0.0,90.99095
2,2,89.0,0.0,0.0,1.0,66.0,2,0.0,1.0,0.0,0,0,21,0.0,1.0,0.0,0.0,0,1,3,2,2,16,3.37,68.23674941081138,1.0,0.0,0.0,141.01265
2,2,106.0,0.0,0.0,1.0,57.0,1,1.0,0.0,0.0,1,0,27,1.0,0.0,0.0,0.0,0,2,1,3,1,14,1.13,82.58951566834469,0.0,0.0,1.0,176.2374
1,3,122.0,1.0,0.0,0.0,57.0,2,1.0,0.0,0.0,1,1,49,0.0,1.0,0.0,0.0,0,2,1,3,3,16,2.33,65.57570845796221,0.0,1.0,0.0,291.05514
1,1,58.0,0.0,1.0,0.0,57.0,0,0.0,1.0,0.0,1,1,40,0.0,0.0,0.0,1.0,0,2,2,1,2,6,4.93,59.0,1.0,0.0,0.0,59.59072
1,1,28.0,0.0,0.0,1.0,34.0,3,0.0,0.0,1.0,1,1,48,1.0,0.0,0.0,0.0,0,3,2,2,3,46,1.26,42.19409417810553,0.0,1.0,0.0,288.46186
1,1,88.0,1.0,0.0,0.0,47.0,1,0.0,0.0,1.0,1,1,30,0.0,0.0,1.0,0.0,0,3,2,2,3,14,3.39,142.4,1.0,0.0,0.0,294.49343
1,2,143.0,0.0,0.0,1.0,58.0,0,0.0,0.0,1.0,0,1,39,1.0,0.0,0.0,0.0,0,3,3,3,1,6,2.59,228.8,0.0,1.0,0.0,345.08239
1,1,89.0,1.0,0.0,0.0,33.0,0,0.0,0.0,1.0,1,1,18,0.0,0.0,1.0,0.0,0,3,2,2,3,6,2.26,140.8,0.0,1.0,0.0,414.26372
2,1,120.0,1.0,0.0,0.0,66.0,0,0.0,0.0,1.0,1,0,50,0.0,0.0,1.0,0.0,0,1,2,2,2,6,2.23,192.10922193947485,0.0,0.0,1.0,294.41214
1,1,90.0,0.0,1.0,0.0,21.0,1,0.0,0.0,1.0,0,1,31,0.0,0.0,0.0,1.0,0,2,2,2,2,14,1.33,144.0,0.0,0.0,1.0,144.86505
1,1,50.0,0.0,0.0,1.0,45.0,0,0.0,0.0,1.0,1,1,10,0.0,0.0,0.0,1.0,0,3,2,2,2,6,4.77,79.51699669849951,0.0,0.0,1.0,180.80854
1,2,77.0,1.0,0.0,0.0,9.0,2,0.0,0.0,1.0,1,1,0,1.0,0.0,0.0,0.0,0,3,3,2,2,16,2.21,121.52053953411465,0.0,0.0,1.0,386.29538
1,1,23.0,1.0,0.0,0.0,28.0,2,0.0,1.0,0.0,0,1,44,0.0,0.0,0.0,1.0,0,3,1,3,2,16,1.37,55.0,1.0,0.0,0.0,182.86716
2,1,37.0,0.0,0.0,1.0,42.0,0,0.0,0.0,1.0,0,1,17,0.0,0.0,1.0,0.0,0,2,2,2,2,6,2.01,115.89494658135246,1.0,0.0,0.0,244.28119
2,1,73.0,1.0,0.0,0.0,53.0,0,0.0,1.0,0.0,0,1,2,0.0,0.0,1.0,0.0,0,1,2,3,2,6,3.73,60.34285406586711,0.0,0.0,1.0,252.85084
1,1,109.0,0.0,1.0,0.0,61.0,1,0.0,0.0,1.0,0,0,25,0.0,1.0,0.0,0.0,0,3,2,2,2,14,1.99,173.4400225293075,0.0,1.0,0.0,159.10105
1,1,52.0,1.0,0.0,0.0,48.0,0,0.0,1.0,0.0,1,1,1,0.0,0.0,0.0,1.0,0,3,2,2,1,6,3.06,40.56572397436724,1.0,0.0,0.0,139.77334
2,1,122.0,1.0,0.0,0.0,60.0,0,1.0,0.0,0.0,1,1,48,1.0,0.0,0.0,0.0,0,1,2,3,1,6,1.52,99.51957305911317,0.0,0.0,1.0,268.10168
1,1,59.0,0.0,0.0,1.0,68.0,0,1.0,0.0,0.0,0,1,7,0.0,0.0,0.0,1.0,0,3,2,3,2,6,3.18,46.05486308283487,0.0,0.0,1.0,148.09199
2,2,122.0,1.0,0.0,0.0,31.0,1,0.0,0.0,1.0,1,1,20,1.0,0.0,0.0,0.0,0,3,3,3,2,14,2.87,196.9975369764171,0.0,0.0,1.0,463.44584
2,1,76.0,1.0,0.0,0.0,17.0,0,0.0,1.0,0.0,0,0,19,0.0,0.0,1.0,0.0,0,3,3,1,3,6,1.93,64.0774097363745,0.0,1.0,0.0,290.03037
2,1,66.0,0.0,0.0,1.0,38.0,0,0.0,0.0,1.0,1,0,42,0.0,1.0,0.0,0.0,0,1,2,2,2,6,2.01,108.8,1.0,0.0,0.0,120.80308
1,1,24.0,1.0,0.0,0.0,63.0,0,0.0,0.0,1.0,0,1,17,0.0,1.0,0.0,0.0,0,1,3,2,1,6,1.93,38.4,0.0,0.0,1.0,155.1961
1,1,65.0,0.0,1.0,0.0,31.0,0,0.0,1.0,0.0,0,1,11,0.0,0.0,0.0,1.0,0,2,2,2,1,6,2.54,48.81492360353668,0.0,0.0,1.0,96.55351
3,4,132.0,0.0,0.0,1.0,35.0,3,0.0,0.0,1.0,0,1,28,0.0,0.0,0.0,1.0,0,1,1,3,3,46,3.27,211.2,0.0,1.0,0.0,456.33628
3,1,124.0,0.0,1.0,0.0,48.0,0,0.0,1.0,0.0,0,1,37,0.0,0.0,1.0,0.0,0,3,2,2,3,6,3.7,92.95657603772646,1.0,0.0,0.0,114.13339
2,1,93.0,1.0,0.0,0.0,20.0,1,0.0,1.0,0.0,1,1,4,0.0,0.0,1.0,0.0,0,2,3,2,2,14,3.75,94.0,0.0,0.0,1.0,351.33624
4,4,144.0,1.0,0.0,0.0,45.0,2,0.0,0.0,1.0,0,1,27,0.0,1.0,0.0,0.0,0,2,2,3,2,16,2.52,234.3983155427001,0.0,0.0,1.0,482.00926
2,1,62.0,1.0,0.0,0.0,70.0,1,1.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0,2,2,3,2,14,3.13,48.88588702003959,1.0,0.0,0.0,165.9414
3,1,135.0,0.0,1.0,0.0,41.0,2,0.0,0.0,1.0,0,1,30,0.0,0.0,0.0,1.0,0,2,3,3,1,16,3.84,215.21942060064615,0.0,0.0,1.0,196.758
1,1,38.0,0.0,0.0,1.0,34.0,0,1.0,0.0,0.0,0,1,28,1.0,0.0,0.0,0.0,0,2,2,2,2,6,1.19,22.8,1.0,0.0,0.0,59.19676
1,1,81.0,1.0,0.0,0.0,34.0,0,0.0,0.0,1.0,0,0,32,0.0,0.0,0.0,1.0,0,2,2,3,3,6,2.22,128.8851996425392,1.0,0.0,0.0,192.28561
3,3,124.0,0.0,1.0,0.0,45.0,0,1.0,0.0,0.0,0,1,19,0.0,0.0,1.0,0.0,0,1,1,3,3,6,1.5,94.7332449173561,0.0,1.0,0.0,147.74131
3,2,116.0,1.0,0.0,0.0,51.0,1,0.0,0.0,1.0,0,1,43,0.0,0.0,0.0,1.0,0,3,2,2,1,14,3.96,184.0,1.0,0.0,0.0,308.39612
2,1,83.0,0.0,1.0,0.0,61.0,0,1.0,0.0,0.0,0,0,12,0.0,1.0,0.0,0.0,0,3,2,2,1,6,2.56,61.55089804404835,0.0,0.0,1.0,85.23238
1,1,47.0,0.0,0.0,1.0,57.0,3,0.0,1.0,0.0,0,0,14,0.0,0.0,1.0,0.0,0,3,2,3,1,46,1.39,47.0,0.0,1.0,0.0,251.10501
4,5,149.0,1.0,0.0,0.0,3.0,0,0.0,1.0,0.0,0,1,14,0.0,0.0,0.0,1.0,0,2,2,1,2,6,4.26,148.0,0.0,0.0,1.0,415.93632
5,3,133.0,0.0,0.0,1.0,28.0,3,1.0,0.0,0.0,0,1,47,0.0,0.0,1.0,0.0,0,1,3,2,2,46,1.9,79.2,0.0,1.0,0.0,372.83073
1,1,47.0,1.0,0.0,0.0,60.0,0,0.0,0.0,1.0,0,1,8,0.0,1.0,0.0,0.0,0,3,1,3,2,6,2.67,74.08002887175623,0.0,0.0,1.0,225.13279
